filename,date,title,president,url,source
doc_127.txt,16-Feb-85,Radio Address to the Nation on Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-central-america-1,UCSB Presidency Project
doc_128.txt,21-Feb-85,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-956,UCSB Presidency Project
doc_129.txt,1-Mar-85,Remarks at the Annual Dinner of the Conservative Political Action Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-dinner-the-conservative-political-action-conference,UCSB Presidency Project
doc_130.txt,4-Mar-85,Interview With Morton Kondracke and Richard H. Smith of Newsweek Magazine,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-morton-kondracke-and-richard-h-smith-newsweek-magazine,UCSB Presidency Project
doc_131.txt,11-Mar-85,Remarks and a Question-and-Answer Session With Regional Editors and Broadcasters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-regional-editors-and-broadcasters-2,UCSB Presidency Project
doc_132.txt,14-Mar-85,Remarks and a Question-and-Answer Session During a White House Briefing for Members of the Magazine Publishers Association,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-during-white-house-briefing-for-members-the,UCSB Presidency Project
doc_133.txt,18-Mar-85,"Toast at a Luncheon With Provincial and Community Leaders in Quebec City, Canada",Ronald Reagan,https://www.presidency.ucsb.edu/documents/toast-luncheon-with-provincial-and-community-leaders-quebec-city-canada,UCSB Presidency Project
doc_134.txt,19-Mar-85,Remarks at the Welcoming Ceremony for President Raul Alfonsin of Argentina,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-welcoming-ceremony-for-president-raul-alfonsin-argentina,UCSB Presidency Project
doc_135.txt,21-Mar-85,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-954,UCSB Presidency Project
doc_136.txt,25-Mar-85,Remarks at a White House Briefing for Central American Leaders,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-central-american-leaders,UCSB Presidency Project
doc_137.txt,27-Mar-85,Written Responses to Questions Submitted by II Resto Del Carlino of Italy,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-ii-resto-del-carlino-italy,UCSB Presidency Project
doc_138.txt,30-Mar-85,Radio Address to the Nation on the Situation in Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-situation-central-america,UCSB Presidency Project
doc_139.txt,1-Apr-85,"Interview With Lou Cannon, Dave Hoffman, and Lynn Downie of the Washington Post",Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-lou-cannon-dave-hoffman-and-lynn-downie-the-washington-post,UCSB Presidency Project
doc_140.txt,2-Apr-85,"Nomination of Charles A. Gillespie, Jr., To Be United States Ambassador to Colombia",Ronald Reagan,https://www.presidency.ucsb.edu/documents/nomination-charles-gillespie-jr-be-united-states-ambassador-colombia,UCSB Presidency Project
doc_141.txt,4-Apr-85,Remarks Announcing a Central American Peace Proposal and a Question-and-Answer Session With Reporters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-announcing-central-american-peace-proposal-and-question-and-answer-session-with,UCSB Presidency Project
doc_142.txt,4-Apr-85,Remarks Following Discussions With President Belisario Betancur Cuartas of Colombia,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-following-discussions-with-president-belisario-betancur-cuartas-colombia,UCSB Presidency Project
doc_143.txt,4-Apr-85,"Remarks in an Interview With Nicholas Ashford and Charles Douglas-Home of the Times of London, Together With Written Responses to Questions",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-interview-with-nicholas-ashford-and-charles-douglas-home-the-times-london-together,UCSB Presidency Project
doc_144.txt,4-Apr-85,"Letter to the Presidents of Colombia, Mexico, Panama, and Venezuela on the Central American Peace Proposal",Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-the-presidents-colombia-mexico-panama-and-venezuela-the-central-american-peace,UCSB Presidency Project
doc_145.txt,5-Apr-85,Informal Exchange With Reporters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/informal-exchange-with-reporters-6,UCSB Presidency Project
doc_146.txt,6-Apr-85,Radio Address to the Nation on the Federal Budget and the Central American Peace Proposal,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-federal-budget-and-the-central-american-peace-proposal,UCSB Presidency Project
doc_147.txt,15-Apr-85,Statement of Administration Policy: S.J. Res. 106 - Approving The Obligation Of Funds For Operations In Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-administration-policy-sj-res-106-approving-the-obligation-funds-for-operations,UCSB Presidency Project
doc_148.txt,15-Apr-85,Remarks to Reporters on the Central American Peace Proposal,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-reporters-the-central-american-peace-proposal,UCSB Presidency Project
doc_149.txt,15-Apr-85,Remarks at a Fund-raising Dinner for the Nicaragua Refugee Fund,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-fund-raising-dinner-for-the-nicaragua-refugee-fund,UCSB Presidency Project
doc_150.txt,16-Apr-85,Remarks at a Conference on Religious Liberty,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-conference-religious-liberty,UCSB Presidency Project
doc_151.txt,16-Apr-85,Remarks at a White House Meeting with the Deficit Reduction Coalition,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-meeting-with-the-deficit-reduction-coalition,UCSB Presidency Project
doc_152.txt,18-Apr-85,Statement of Administration Policy: H.J. Res. 239 - Approving The Obligation Of Funds For Operations In Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-administration-policy-hj-res-239-approving-the-obligation-funds-for-operations,UCSB Presidency Project
doc_153.txt,18-Apr-85,Remarks and a Question-and-Answer Session With Regional Editors and Broadcasters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-regional-editors-and-broadcasters-1,UCSB Presidency Project
doc_154.txt,18-Apr-85,Written Responses to Questions Submitted by ABC of Spain,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-abc-spain,UCSB Presidency Project
doc_155.txt,20-Apr-85,Radio Address to the Nation on the Central American Peace Proposal,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-central-american-peace-proposal,UCSB Presidency Project
doc_156.txt,23-Apr-85,Statement on Senate Approval of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-senate-approval-united-states-assistance-for-the-nicaraguan-democratic,UCSB Presidency Project
doc_157.txt,23-Apr-85,Letter to Senate Majority Leader Dole on the Central American Peace Proposal and United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-senate-majority-leader-dole-the-central-american-peace-proposal-and-united-states,UCSB Presidency Project
doc_158.txt,24-Apr-85,Statement on House of Representatives Disapproval of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-house-representatives-disapproval-united-states-assistance-for-the-nicaraguan,UCSB Presidency Project
doc_159.txt,25-Apr-85,Written Responses to Questions Submitted by La Vanguardia of Spain,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-la-vanguardia-spain,UCSB Presidency Project
doc_160.txt,29-Apr-85,Interview With Foreign Journalists,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-foreign-journalists-3,UCSB Presidency Project
doc_161.txt,29-Apr-85,Written Responses to Questions Submitted by El Pais of Spain,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-el-pais-spain,UCSB Presidency Project
doc_162.txt,1-May-85,Statement by Principal Deputy Press Secretary Speakes on Economic Sanctions Against Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-economic-sanctions-against-nicaragua,UCSB Presidency Project
doc_163.txt,1-May-85,Executive Order 12513—Prohibiting Trade and Certain Other Transactions Involving Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/executive-order-12513-prohibiting-trade-and-certain-other-transactions-involving-nicaragua,UCSB Presidency Project
doc_164.txt,1-May-85,Message to the Congress on Economic Sanctions Against Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-economic-sanctions-against-nicaragua,UCSB Presidency Project
doc_165.txt,4-May-85,Radio Address to the Nation on the Bonn Economic Summit,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-bonn-economic-summit,UCSB Presidency Project
doc_166.txt,5-May-85,Remarks at a Joint German-American Military Ceremony at Bitburg Air Base in the Federal Republic of Germany,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-joint-german-american-military-ceremony-bitburg-air-base-the-federal-republic,UCSB Presidency Project
doc_167.txt,7-May-85,"Remarks to Community Leaders in Madrid, Spain",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-community-leaders-madrid-spain,UCSB Presidency Project
doc_168.txt,8-May-85,"Address to a Special Session of the European Parliament in Strasbourg, France",Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-special-session-the-european-parliament-strasbourg-france,UCSB Presidency Project
doc_169.txt,10-May-85,The President's News Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-953,UCSB Presidency Project
doc_170.txt,16-May-85,Remarks Following Discussions With President Jose Napoleon Duarte of El Salvador,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-following-discussions-with-president-jose-napoleon-duarte-el-salvador,UCSB Presidency Project
doc_171.txt,16-May-85,Remarks at the Annual Republican Senate/House Fund-raising Dinner,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-republican-senatehouse-fund-raising-dinner,UCSB Presidency Project
doc_172.txt,17-May-85,Remarks at the Convention of the National Republican Heritage Groups Council,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-convention-the-national-republican-heritage-groups-council,UCSB Presidency Project
doc_173.txt,18-May-85,Radio Address to the Nation on Armed Forces Day and Defense Spending,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-armed-forces-day-and-defense-spending,UCSB Presidency Project
doc_174.txt,21-May-85,Informal Exchange With Reporters Prior to a Meeting Between President Reagan and President Roberto Suazo Cordova of Honduras,Ronald Reagan,https://www.presidency.ucsb.edu/documents/informal-exchange-with-reporters-prior-meeting-between-president-reagan-and-president,UCSB Presidency Project
doc_175.txt,21-May-85,Remarks at the Annual Conference of the Council of the Americas,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-conference-the-council-the-americas,UCSB Presidency Project
doc_176.txt,21-May-85,Remarks Following Discussions With President Roberto Suazo Cordova of Honduras,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-following-discussions-with-president-roberto-suazo-cordova-honduras,UCSB Presidency Project
doc_177.txt,24-May-85,Remarks at the Annual Meeting of the National Association of Manufacturers,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-meeting-the-national-association-manufacturers-0,UCSB Presidency Project
doc_178.txt,27-May-85,"Remarks at a Fund-raising Dinner for Senator Paula Hawkins in Miami, Florida",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-fund-raising-dinner-for-senator-paula-hawkins-miami-florida,UCSB Presidency Project
doc_179.txt,5-Jun-85,"Remarks at a Fund-raising Luncheon for Senator Don Nickles in Oklahoma City, Oklahoma",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-fund-raising-luncheon-for-senator-don-nickles-oklahoma-city-oklahoma,UCSB Presidency Project
doc_180.txt,5-Jun-85,"Remarks at a Fund-raising Dinner for Senator Mack Mattingly in Atlanta, Georgia",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-fund-raising-dinner-for-senator-mack-mattingly-atlanta-georgia,UCSB Presidency Project
doc_181.txt,6-Jun-85,"Remarks at a Fund-raising Luncheon for Senator Jeremiah Denton in Birmingham, Alabama",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-fund-raising-luncheon-for-senator-jeremiah-denton-birmingham-alabama,UCSB Presidency Project
doc_182.txt,8-Jun-85,Radio Address to the Nation on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-united-states-assistance-for-the-nicaraguan-democratic-resistance,UCSB Presidency Project
doc_183.txt,12-Jun-85,Statement on House of Representatives Approval of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-house-representatives-approval-united-states-assistance-for-the-nicaraguan,UCSB Presidency Project
doc_184.txt,14-Jun-85,"Remarks at a Flag Day Ceremony in Baltimore, Maryland",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-flag-day-ceremony-baltimore-maryland,UCSB Presidency Project
doc_185.txt,20-Jun-85,Statement Announcing Actions Against Terrorism,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-announcing-actions-against-terrorism,UCSB Presidency Project
doc_186.txt,8-Jul-85,Remarks at the Annual Convention of the American Bar Association,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-convention-the-american-bar-association,UCSB Presidency Project
doc_187.txt,5-Aug-85,Remarks and a Question-and-Answer Session With Reporters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-reporters-0,UCSB Presidency Project
doc_188.txt,8-Aug-85,Statement on Signing the International Security and Development Cooperation Act of 1985,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-signing-the-international-security-and-development-cooperation-act-1985,UCSB Presidency Project
doc_189.txt,22-Aug-85,Remarks at a California Republican Party Fund-raising Dinner in Los Angeles,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-california-republican-party-fund-raising-dinner-los-angeles,UCSB Presidency Project
doc_190.txt,24-Aug-85,"Telephone Interview With Tomas Regalado of WRHC Radio in Miami, Florida",Ronald Reagan,https://www.presidency.ucsb.edu/documents/telephone-interview-with-tomas-regalado-wrhc-radio-miami-florida,UCSB Presidency Project
doc_191.txt,30-Aug-85,Statement on the Establishment of the Nicaraguan Humanitarian Assistance Office,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-the-establishment-the-nicaraguan-humanitarian-assistance-office,UCSB Presidency Project
doc_192.txt,9-Sep-85,Interview With Representatives of College Radio Stations,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-representatives-college-radio-stations,UCSB Presidency Project
doc_193.txt,13-Sep-85,Interview With Guillermo Descalzi of the Spanish International Network,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-guillermo-descalzi-the-spanish-international-network,UCSB Presidency Project
doc_194.txt,16-Sep-85,Remarks and a Question-and-Answer Session With Regional Editors and Broadcasters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-regional-editors-and-broadcasters,UCSB Presidency Project
doc_195.txt,7-Oct-85,Remarks at a White House Meeting With Reagan-Bush Campaign Leadership Groups,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-meeting-with-reagan-bush-campaign-leadership-groups,UCSB Presidency Project
doc_196.txt,24-Oct-85,"Address to the 40th Session of the United Nations General Assembly in New York, New York",Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-40th-session-the-united-nations-general-assembly-new-york-new-york,UCSB Presidency Project
doc_197.txt,26-Oct-85,Radio Address to the Nation on International Stability,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-international-stability,UCSB Presidency Project
doc_198.txt,29-Oct-85,Interview With Brian Widlake of the British Broadcasting Corporation,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-brian-widlake-the-british-broadcasting-corporation,UCSB Presidency Project
doc_199.txt,31-Oct-85,Message to the Congress Reporting on Economic Sanctions Against Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-reporting-economic-sanctions-against-nicaragua,UCSB Presidency Project
doc_200.txt,6-Nov-85,Interview With Representatives of the Wire Services,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-representatives-the-wire-services,UCSB Presidency Project
doc_201.txt,12-Nov-85,Interview With Foreign Broadcasters on the Upcoming Soviet- United States Summit Meeting in Geneva,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-foreign-broadcasters-the-upcoming-soviet-united-states-summit-meeting,UCSB Presidency Project
doc_202.txt,14-Nov-85,Letter to Congressional Leaders Transmitting a Report on the Central American Conflict,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-congressional-leaders-transmitting-report-the-central-american-conflict,UCSB Presidency Project
doc_203.txt,14-Nov-85,Written Responses to Questions Submitted by Japanese Journalists on the Upcoming Soviet-United States Summit Meeting in Geneva,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-japanese-journalists-the-upcoming-soviet-united,UCSB Presidency Project
doc_204.txt,14-Nov-85,Appointment of Four Members of the National Advisory Council on Continuing Education,Ronald Reagan,https://www.presidency.ucsb.edu/documents/appointment-four-members-the-national-advisory-council-continuing-education-0,UCSB Presidency Project
doc_205.txt,14-Nov-85,Address to the Nation on the Upcoming Soviet-United States Summit Meeting in Geneva,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-the-upcoming-soviet-united-states-summit-meeting-geneva,UCSB Presidency Project
doc_206.txt,21-Nov-85,Address Before a Joint Session of the Congress Following the Soviet-United States Summit Meeting in Geneva,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-before-joint-session-the-congress-following-the-soviet-united-states-summit,UCSB Presidency Project
doc_207.txt,4-Dec-85,Statement on Signing the Intelligence Authorization Act for Fiscal Year 1986,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-signing-the-intelligence-authorization-act-for-fiscal-year-1986,UCSB Presidency Project
doc_208.txt,4-Dec-85,"Question-and-Answer Session With Students at Fallston High School in Fallston, Maryland",Ronald Reagan,https://www.presidency.ucsb.edu/documents/question-and-answer-session-with-students-fallston-high-school-fallston-maryland,UCSB Presidency Project
doc_209.txt,4-Dec-85,Letter Accepting the Resignation of Robert C. McFarlane as Assistant to the President for National Security Affairs,Ronald Reagan,https://www.presidency.ucsb.edu/documents/letter-accepting-the-resignation-robert-c-mcfarlane-assistant-the-president-for-national,UCSB Presidency Project
doc_210.txt,4-Dec-85,Remarks Announcing the Resignation of Robert C. McFarlane as Assistant to the President for National Security Affairs and the Appointment of John M. Poindexter,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-announcing-the-resignation-robert-c-mcfarlane-assistant-the-president-for-national,UCSB Presidency Project
doc_211.txt,10-Dec-85,Remarks on Signing the Bill of Rights Day and the Human Rights Day and Week Proclamation,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-signing-the-bill-rights-day-and-the-human-rights-day-and-week-proclamation,UCSB Presidency Project
doc_212.txt,14-Dec-85,Radio Address to the Nation on Tax Reform and the Situation in Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-tax-reform-and-the-situation-nicaragua,UCSB Presidency Project
doc_213.txt,21-Dec-85,Radio Address to the Nation on the Major Legislative Achievements of 1985,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-major-legislative-achievements-1985,UCSB Presidency Project
doc_214.txt,2-Jan-86,Written Responses to Questions Submitted by Noticias de Mexico,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-noticias-de-mexico,UCSB Presidency Project
doc_215.txt,4-Jan-86,Radio Address to the Nation on Relations With Mexico and Canada,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-relations-with-mexico-and-canada,UCSB Presidency Project
doc_216.txt,7-Jan-86,The President's News Conference.,Ronald Reagan,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-961,UCSB Presidency Project
doc_217.txt,30-Jan-86,Remarks at the Annual Dinner of the Conservative Political Action Conference,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-dinner-the-conservative-political-action-conference-0,UCSB Presidency Project
doc_218.txt,4-Feb-86,Address Before a Joint Session of Congress on the State of the Union,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-before-joint-session-congress-the-state-the-union,UCSB Presidency Project
doc_219.txt,6-Feb-86,Remarks at the 1986 Reagan Administration Executive Forum,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-1986-reagan-administration-executive-forum,UCSB Presidency Project
doc_220.txt,6-Feb-86,Remarks on Signing the Message on America's Agenda for the Future and the Annual Economic Report of the President,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-signing-the-message-americas-agenda-for-the-future-and-the-annual-economic-report,UCSB Presidency Project
doc_221.txt,6-Feb-86,Message to the Congress on America's Agenda for the Future,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-americas-agenda-for-the-future,UCSB Presidency Project
doc_222.txt,6-Feb-86,Remarks at the Annual National Prayer Breakfast,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-the-annual-national-prayer-breakfast-5,UCSB Presidency Project
doc_223.txt,10-Feb-86,Interview With Lou Cannon and David Hoffman of the Washington Post,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-lou-cannon-and-david-hoffman-the-washington-post,UCSB Presidency Project
doc_224.txt,10-Feb-86,Remarks and a Question-and-Answer Session With Regional Editors and Broadcasters,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-regional-editors-and-broadcasters-3,UCSB Presidency Project
doc_225.txt,18-Feb-86,Remarks and an Informal Exchange With Reporters on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-informal-exchange-with-reporters-united-states-assistance-for-the-nicaraguan,UCSB Presidency Project
doc_226.txt,18-Feb-86,Written Responses to Questions Submitted by Caribbean Journalists,Ronald Reagan,https://www.presidency.ucsb.edu/documents/written-responses-questions-submitted-caribbean-journalists,UCSB Presidency Project
doc_227.txt,19-Feb-86,Message to the Congress Transmitting the Annual Report of the National Endowment for Democracy,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-transmitting-the-annual-report-the-national-endowment-for-democracy,UCSB Presidency Project
doc_228.txt,20-Feb-86,"Remarks to Citizens in St. George's, Grenada",Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-citizens-st-georges-grenada,UCSB Presidency Project
doc_229.txt,22-Feb-86,Radio Address to the Nation on Grenada and Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-grenada-and-nicaragua,UCSB Presidency Project
doc_230.txt,25-Feb-86,Message to the Congress Transmitting a Request for Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-transmitting-request-for-assistance-for-the-nicaraguan-democratic,UCSB Presidency Project
doc_231.txt,26-Feb-86,Address to the Nation on National Security,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-national-security,UCSB Presidency Project
doc_232.txt,3-Mar-86,Remarks at a White House Meeting for Supporters of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-meeting-for-supporters-united-states-assistance-for-the-nicaraguan,UCSB Presidency Project
doc_233.txt,5-Mar-86,Statement by Principal Deputy Press Secretary Speakes on the Conflict in Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/statement-principal-deputy-press-secretary-speakes-the-conflict-central-america,UCSB Presidency Project
doc_234.txt,5-Mar-86,Remarks to Jewish Leaders During a White House Briefing on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-jewish-leaders-during-white-house-briefing-united-states-assistance-for-the,UCSB Presidency Project
doc_235.txt,6-Mar-86,Remarks at a White House Meeting With the House Republican Whip Organization on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-meeting-with-the-house-republican-whip-organization-united-states,UCSB Presidency Project
doc_236.txt,7-Mar-86,Remarks and a Question-and-Answer Session With Reporters on Announcing the Appointment of Philip C. Habib as Special Envoy for Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-reporters-announcing-the-appointment-philip-c,UCSB Presidency Project
doc_237.txt,8-Mar-86,Radio Address to the Nation on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-united-states-assistance-for-the-nicaraguan-democratic-0,UCSB Presidency Project
doc_238.txt,10-Mar-86,Remarks at a White House Briefing for Supporters of United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-white-house-briefing-for-supporters-united-states-assistance-for-the-nicaraguan-0,UCSB Presidency Project
doc_239.txt,11-Mar-86,Remarks and a Question-and-Answer Session With Regional Editors and Broadcasters on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-and-question-and-answer-session-with-regional-editors-and-broadcasters-united,UCSB Presidency Project
doc_240.txt,12-Mar-86,Informal Exchange With Reporters Prior to Special Envoy Philip C. Habib's Departure for Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/informal-exchange-with-reporters-prior-special-envoy-philip-c-habibs-departure-for-central,UCSB Presidency Project
doc_241.txt,12-Mar-86,Interview With Representatives of the Baltimore Sun,Ronald Reagan,https://www.presidency.ucsb.edu/documents/interview-with-representatives-the-baltimore-sun,UCSB Presidency Project
doc_242.txt,13-Mar-86,Remarks at an Exhibit of Weapons Captured in Central America,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-exhibit-weapons-captured-central-america,UCSB Presidency Project
doc_243.txt,14-Mar-86,Remarks to Elected Officials During a White House Briefing on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/remarks-elected-officials-during-white-house-briefing-united-states-assistance-for-the,UCSB Presidency Project
doc_244.txt,14-Mar-86,"Message to the Congress on Freedom, Regional Security, and Global Peace",Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-freedom-regional-security-and-global-peace,UCSB Presidency Project
doc_245.txt,15-Mar-86,Radio Address to the Nation on the Situation in Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/radio-address-the-nation-the-situation-nicaragua,UCSB Presidency Project
doc_246.txt,16-Mar-86,Address to the Nation on the Situation in Nicaragua,Ronald Reagan,https://www.presidency.ucsb.edu/documents/address-the-nation-the-situation-nicaragua,UCSB Presidency Project
doc_247.txt,17-Mar-86,"Informal Exchange With Reporters Prior to a Meeting With Ambassador Philip C. Habib, Special Envoy for Central America",Ronald Reagan,https://www.presidency.ucsb.edu/documents/informal-exchange-with-reporters-prior-meeting-with-ambassador-philip-c-habib-special,UCSB Presidency Project
doc_248.txt,18-Mar-86,Informal Exchange With Reporters Prior to a Meeting With Prime Minister Brian Mulroney of Canada,Ronald Reagan,https://www.presidency.ucsb.edu/documents/informal-exchange-with-reporters-prior-meeting-with-prime-minister-brian-mulroney-canada,UCSB Presidency Project
doc_249.txt,19-Mar-86,Message to the Congress on United States Assistance for the Nicaraguan Democratic Resistance,Ronald Reagan,https://www.presidency.ucsb.edu/documents/message-the-congress-united-states-assistance-for-the-nicaraguan-democratic-resistance,UCSB Presidency Project
